temperatura_mel,viscosidade_mel,atividade_agua,densidade_mel,peso_target,desvio_peso,precisao_balanca,velocidade_envase,pressao_vedacao,tempo_exposicao_ar,temperatura_ambiente,umidade_relativa,experiencia_operador,turno_trabalho,fadiga_operador,limpeza_equipamento,manutencao_recente,tipo_enchedora,calibracao_ok,tipo_embalagem,qualidade_rotulo,adesao_rotulo,teste_vedacao,risco
33.18,336280.8,0.562,1.416,245,-0.05,1.52,68.5,19.16,11.7,26.6,54.1,13.9,2,3,1,21.2,3,1,2,3.3,1,1,1
37.44,768931.1,0.655,1.433,995,0.33,0.5,66.7,25.21,46.8,24.1,60.5,1.3,1,2,3,16.0,3,1,1,5.0,1,1,1
28.85,482295.1,0.627,1.411,995,-1.39,0.51,74.5,18.35,7.4,21.4,61.3,2.7,1,3,3,17.3,2,1,2,4.4,1,1,1
40.53,450267.1,0.574,1.397,495,-0.95,0.83,119.2,34.82,14.6,26.3,58.3,2.7,1,1,5,4.9,1,1,1,4.7,1,1,0
32.73,353879.3,0.612,1.413,245,-1.56,1.71,119.2,30.22,11.4,21.3,59.2,0.9,1,1,2,19.4,1,1,1,5.0,1,1,1
42.0,786433.8,0.694,1.444,495,1.39,0.73,47.0,14.59,16.7,25.2,66.5,0.2,2,3,3,5.5,2,1,1,3.0,1,0,2
41.82,599901.1,0.616,1.462,245,-0.61,0.65,81.5,22.61,8.1,22.5,63.2,5.7,1,1,2,3.0,3,1,3,5.0,1,1,1
31.95,492197.8,0.581,1.402,995,2.06,0.31,90.3,27.15,10.0,24.3,56.6,10.3,3,4,4,25.4,2,1,2,4.1,1,1,0
32.58,413683.3,0.637,1.416,495,-0.53,1.17,78.3,22.32,17.9,23.4,53.0,7.2,2,3,5,10.3,2,1,2,5.0,1,1,0
30.77,588234.1,0.591,1.391,245,2.83,0.86,103.8,29.68,15.7,22.9,59.5,0.4,3,4,5,20.1,2,0,1,4.7,1,1,1
31.89,502001.6,0.605,1.394,995,0.69,1.59,21.6,26.41,5.7,23.5,55.2,1.3,1,1,4,10.4,1,0,1,5.0,1,1,1
45.37,582058.4,0.629,1.436,245,0.27,0.84,37.3,22.36,44.7,24.8,69.1,1.5,3,3,3,0.5,3,1,1,3.7,0,1,1
38.44,628426.4,0.652,1.425,495,-0.16,1.05,81.6,21.68,52.6,26.5,47.5,2.3,1,2,5,1.3,3,1,1,5.0,1,1,1
38.52,640420.4,0.598,1.436,995,-1.22,1.81,99.7,24.3,21.5,23.6,63.9,2.1,1,1,3,19.1,2,1,1,5.0,1,1,0
35.65,337809.2,0.614,1.408,245,1.09,0.45,58.2,19.53,12.1,24.4,51.6,3.4,1,1,1,4.3,3,1,1,4.6,1,1,1
43.65,485351.9,0.602,1.382,245,-2.12,0.51,50.2,26.89,22.1,24.5,60.6,0.9,1,1,3,0.6,2,0,1,3.5,1,1,1
33.29,454777.5,0.578,1.398,495,-1.57,1.44,58.6,23.94,10.9,22.0,50.5,0.8,3,5,1,9.6,1,1,1,4.6,1,1,2
38.61,634816.0,0.662,1.402,495,3.67,1.5,120.0,26.03,7.3,22.9,46.4,1.9,3,4,5,7.9,1,1,2,4.7,1,1,0
34.07,621076.6,0.621,1.384,495,1.48,1.58,45.9,29.86,31.3,19.3,51.9,1.3,1,1,3,2.0,3,1,2,4.3,1,1,0
42.05,521914.5,0.569,1.419,995,-2.65,1.6,109.1,21.33,9.8,24.6,53.8,8.5,1,3,5,10.8,2,0,1,5.0,1,1,1
36.55,512375.2,0.634,1.408,995,0.45,1.82,31.7,26.59,7.4,20.8,54.6,1.2,1,2,4,11.7,2,0,3,5.0,1,1,2
32.0,336687.8,0.632,1.393,495,0.66,1.66,63.1,22.8,6.2,27.1,47.6,8.0,1,2,4,19.2,3,1,1,4.9,1,1,0
37.77,250647.0,0.634,1.423,995,0.11,0.72,28.6,28.12,12.1,28.2,60.9,6.2,3,3,4,11.0,2,1,2,4.8,1,1,0
42.5,387185.9,0.612,1.406,245,-0.97,1.88,87.4,30.06,21.9,27.5,56.2,1.3,3,3,3,9.2,2,1,2,3.8,1,1,1
37.48,485452.6,0.599,1.405,495,-6.17,0.74,83.6,25.73,7.7,24.3,69.6,7.4,1,3,4,36.3,1,0,2,3.3,0,1,2
34.55,397735.7,0.603,1.408,995,0.13,0.18,33.7,29.11,61.2,18.8,65.6,1.9,1,1,3,5.1,3,1,2,2.9,0,1,1
37.82,206354.0,0.611,1.404,995,1.17,0.61,86.7,30.47,43.7,23.7,59.2,0.1,3,4,3,2.1,2,0,1,4.6,1,1,2
40.09,810214.2,0.634,1.415,495,4.68,0.8,47.2,29.6,19.7,15.5,46.3,4.8,2,3,4,11.0,1,1,3,5.0,1,1,0
37.46,505245.5,0.603,1.411,495,-3.34,0.94,61.2,22.54,5.7,23.8,57.4,4.6,3,5,5,8.6,1,1,2,4.8,1,1,0
36.42,466272.4,0.55,1.428,995,-0.42,0.2,43.3,27.85,13.4,19.9,42.9,1.6,1,2,3,9.5,3,1,1,4.9,1,1,0
39.7,863460.8,0.587,1.427,995,-1.56,0.44,28.4,19.74,13.8,26.4,63.0,1.5,2,3,3,15.4,1,1,2,5.0,1,1,0
39.43,450624.5,0.641,1.406,495,1.98,1.3,65.2,24.9,7.8,20.9,46.2,0.6,2,2,4,3.5,1,1,1,5.0,1,1,0
35.98,500739.1,0.58,1.393,995,6.39,0.53,74.3,28.8,110.7,23.0,44.1,0.8,1,1,2,7.5,1,1,1,5.0,1,1,2
27.92,706298.7,0.603,1.416,245,-1.28,1.17,43.1,24.2,20.6,21.2,73.6,0.8,3,3,3,3.8,2,1,1,3.2,0,1,2
34.98,605921.2,0.552,1.433,995,-0.85,0.69,104.5,28.58,15.2,21.7,66.1,1.5,1,3,5,41.5,2,1,2,4.5,1,1,1
36.3,398659.5,0.568,1.404,245,1.86,2.0,58.4,28.33,29.3,18.9,56.8,0.1,2,2,3,6.3,2,1,2,4.7,1,1,0
38.76,455319.5,0.586,1.399,245,-1.74,0.94,84.2,20.94,10.6,23.7,50.5,1.8,2,3,5,8.2,2,1,2,4.5,1,1,0
31.58,880622.8,0.609,1.428,995,-0.93,1.39,68.2,28.44,8.0,20.2,46.6,0.7,3,5,4,18.4,3,1,2,4.9,1,1,1
44.17,457156.0,0.619,1.402,995,-1.44,1.67,40.9,21.45,43.7,25.1,58.0,2.4,2,3,4,18.1,2,1,2,5.0,1,1,1
31.42,371946.6,0.58,1.438,495,0.43,1.47,108.7,23.53,19.3,22.4,58.2,9.9,3,5,2,1.1,3,1,1,5.0,1,1,0
35.78,608052.5,0.609,1.397,245,-0.02,1.86,27.9,29.12,31.6,25.4,64.5,1.3,3,4,4,8.0,2,1,1,5.0,1,1,0
36.26,543480.1,0.64,1.413,995,1.28,1.58,90.5,14.9,8.1,24.0,75.8,2.6,2,3,2,11.9,1,1,1,4.0,0,0,0
36.76,496836.3,0.608,1.421,245,2.6,1.39,21.7,27.46,7.0,24.5,48.5,1.7,2,3,3,13.8,2,1,1,5.0,1,1,0
36.7,419022.0,0.613,1.411,495,-0.74,1.27,47.6,17.82,5.8,22.2,33.4,2.3,3,3,1,0.8,2,1,2,5.0,1,0,2
28.13,480181.7,0.571,1.385,245,0.74,1.19,46.9,21.97,15.4,22.3,41.1,3.1,1,3,4,21.0,2,1,2,4.3,1,1,1
34.27,523764.8,0.599,1.447,995,0.74,1.04,93.7,22.34,13.1,24.3,46.0,1.8,3,4,3,32.4,1,0,2,4.9,1,1,1
40.18,655842.9,0.595,1.417,995,-0.25,0.12,101.5,25.58,23.7,24.9,53.7,4.4,3,5,3,14.1,2,1,2,4.8,1,1,0
38.65,621169.6,0.583,1.415,245,2.07,1.67,51.3,24.87,41.8,21.1,49.4,0.2,2,4,4,5.5,2,0,3,5.0,1,1,1
39.53,416535.9,0.555,1.436,495,1.06,0.39,108.4,18.55,8.1,28.0,85.4,2.8,1,2,3,12.0,1,1,1,3.7,0,1,0
41.78,439526.8,0.556,1.418,245,-1.25,0.66,51.6,22.97,8.4,19.0,47.9,8.9,1,3,4,11.4,2,1,1,5.0,1,1,0
33.65,385105.2,0.621,1.38,995,-4.15,1.25,118.5,21.79,15.9,17.3,44.3,4.6,1,3,3,3.8,1,1,3,4.6,1,1,0
41.8,504096.0,0.563,1.398,495,0.75,0.47,26.6,29.89,50.9,24.2,48.0,11.4,3,3,4,8.1,3,1,3,5.0,1,1,0
41.35,598360.3,0.616,1.405,245,1.03,1.11,79.8,27.63,5.2,30.7,63.3,3.3,1,1,4,1.8,3,1,1,4.0,1,1,0
31.47,419048.6,0.626,1.412,245,0.01,1.55,44.2,19.25,6.4,26.1,74.1,0.3,2,3,4,2.8,3,0,1,2.6,0,1,1
39.54,363377.2,0.656,1.417,495,0.75,1.1,116.6,27.67,5.1,21.4,65.2,3.2,2,2,5,1.1,3,1,2,5.0,1,1,1
34.08,270604.0,0.62,1.402,245,1.47,1.59,115.1,18.96,15.3,22.4,38.9,3.0,1,1,5,13.1,1,0,2,4.3,1,1,0
38.94,391630.6,0.628,1.438,495,0.98,0.45,86.2,19.43,15.2,18.4,46.3,8.8,2,3,5,10.6,2,1,1,4.8,1,1,0
40.72,430315.1,0.621,1.446,495,-1.9,1.54,31.0,23.84,17.9,24.3,51.5,1.6,2,2,5,0.1,1,1,1,4.7,1,1,0
38.9,333365.4,0.563,1.418,495,-1.75,0.75,33.2,30.7,17.9,26.9,43.5,4.1,2,2,4,2.9,2,1,2,4.4,1,1,0
39.05,506081.3,0.573,1.384,495,2.31,1.55,61.2,34.96,36.4,22.2,51.3,2.6,3,5,4,2.4,2,1,1,5.0,1,1,0
38.7,372872.9,0.64,1.426,245,0.21,0.83,52.0,23.48,76.8,27.9,62.0,2.2,3,5,4,60.9,2,1,2,3.8,1,1,0
28.25,482628.4,0.595,1.413,245,-0.0,0.64,45.8,22.16,21.1,25.5,60.0,4.6,1,1,3,0.4,3,1,1,5.0,1,1,1
36.46,277879.2,0.568,1.403,995,1.44,1.76,90.4,27.53,22.4,21.3,61.7,1.3,1,1,4,3.0,2,1,1,5.0,1,1,0
40.64,399899.8,0.623,1.437,495,0.73,0.54,29.4,22.12,7.8,21.9,45.9,7.0,1,3,4,21.3,3,1,2,4.1,1,1,0
38.91,209762.5,0.595,1.428,995,1.25,1.65,27.6,32.5,19.6,24.1,52.6,0.3,3,3,1,2.7,1,1,2,4.9,1,1,1
32.74,727604.6,0.557,1.424,995,0.44,0.69,111.2,33.5,13.3,19.3,69.4,1.3,3,4,4,2.6,3,1,2,3.1,0,1,0
47.35,732877.8,0.584,1.393,245,-0.62,1.99,50.2,22.58,22.1,23.9,39.7,1.5,3,4,4,29.0,3,1,1,4.8,1,1,1
41.42,330052.5,0.55,1.42,245,-1.76,0.46,74.2,29.27,17.8,22.9,56.4,0.6,3,5,3,5.7,2,1,1,4.5,1,1,1
34.53,516640.1,0.588,1.423,245,1.14,0.25,54.5,17.44,29.3,25.7,54.5,2.6,3,5,3,8.3,3,1,1,5.0,1,0,2
41.19,503069.1,0.596,1.435,245,-0.91,0.62,115.3,32.06,19.2,19.2,53.9,1.0,3,4,5,2.4,2,1,2,5.0,1,1,0
40.24,462117.7,0.658,1.425,995,2.66,0.44,93.8,26.54,5.4,20.6,52.1,3.2,1,1,3,6.4,1,0,1,5.0,1,1,1
36.57,602403.8,0.563,1.408,495,0.48,1.36,23.4,25.73,24.7,16.0,44.8,0.3,1,1,3,14.6,3,1,1,5.0,1,1,0
36.76,452127.6,0.584,1.443,995,0.05,0.38,58.0,26.52,5.1,26.6,58.8,3.0,3,5,5,3.1,3,1,2,5.0,1,1,0
38.01,336811.3,0.59,1.401,995,5.26,1.38,31.8,24.2,12.9,21.2,43.6,1.2,1,1,5,2.5,2,1,1,4.6,1,1,0
38.77,465479.8,0.653,1.402,245,-0.56,0.67,53.6,24.36,6.5,18.4,67.0,3.0,1,3,2,10.8,2,1,1,4.1,1,1,2
34.49,385201.8,0.654,1.403,495,0.04,0.42,56.0,31.23,21.9,26.2,61.1,2.1,2,2,2,7.9,3,1,2,4.7,1,1,2
33.85,614263.8,0.644,1.433,995,0.37,0.9,41.6,23.03,16.7,22.3,46.7,1.2,1,2,4,15.9,3,1,1,4.7,1,1,0
29.59,715368.7,0.599,1.414,245,1.4,1.9,93.5,31.56,6.2,25.2,52.5,0.5,3,4,3,0.7,2,1,1,4.4,1,1,1
37.81,745143.3,0.612,1.405,245,-0.24,1.85,49.7,17.4,40.4,20.2,61.0,1.1,1,1,3,13.3,2,1,3,5.0,1,0,2
41.36,441953.8,0.62,1.436,495,-1.31,1.83,73.5,30.01,10.6,20.8,47.4,0.9,2,4,2,1.1,2,0,2,5.0,1,1,2
40.62,577451.7,0.617,1.427,995,0.56,1.98,80.2,24.8,23.5,22.8,61.2,0.4,2,4,4,16.3,1,1,1,4.8,1,1,1
36.98,717161.0,0.6,1.396,495,0.17,2.0,23.5,22.66,12.5,24.8,63.0,2.1,2,4,1,0.9,2,0,2,4.9,1,1,1
36.98,677018.2,0.619,1.403,495,-0.04,0.2,23.6,18.61,15.3,22.4,36.2,1.5,1,1,4,11.3,2,1,1,5.0,1,1,0
36.99,349778.2,0.569,1.451,495,0.44,0.18,42.8,25.27,30.3,25.8,61.6,7.2,2,2,4,11.2,2,1,2,5.0,1,1,0
41.99,352472.3,0.589,1.384,995,0.41,1.47,92.5,25.71,18.4,23.2,43.5,0.9,3,3,3,9.8,3,1,1,5.0,1,1,0
35.89,474945.1,0.565,1.399,245,-0.58,0.79,24.6,22.2,34.7,18.5,64.2,2.3,2,3,3,0.2,3,1,1,4.0,1,1,0
43.75,598334.9,0.646,1.403,495,3.1,1.79,78.0,27.43,10.6,21.6,45.0,2.3,1,3,5,0.3,1,1,2,5.0,1,1,1
30.48,565086.7,0.563,1.376,495,0.47,1.74,37.9,26.35,12.3,20.9,76.2,0.2,1,1,3,0.5,3,0,2,3.3,0,1,1
40.03,337950.2,0.598,1.418,995,0.48,0.36,117.4,25.04,13.7,22.8,61.1,2.3,3,5,4,5.4,3,1,3,5.0,1,1,0
36.5,687171.5,0.617,1.421,995,0.35,1.93,106.4,26.68,23.5,18.4,49.3,1.1,3,5,5,4.8,3,1,1,4.9,1,1,0
32.28,744703.5,0.599,1.408,245,-0.04,0.49,65.3,22.61,9.9,29.2,61.6,7.6,1,1,3,5.2,2,1,1,3.9,1,1,0
38.22,513902.3,0.597,1.392,245,-0.96,0.13,39.4,33.55,20.6,21.0,62.8,0.4,2,3,4,5.9,3,0,1,5.0,1,1,0
33.77,444986.4,0.562,1.409,495,-0.23,1.07,115.3,29.84,16.5,23.0,66.4,0.1,3,5,3,30.8,3,0,2,4.6,1,1,2
34.15,611079.2,0.568,1.424,495,-0.59,0.85,49.8,21.18,14.8,23.8,62.8,0.2,3,3,2,2.3,2,0,2,4.8,1,1,2
36.83,420689.2,0.553,1.393,995,-1.1,0.83,62.0,29.09,10.5,25.7,49.4,0.4,2,2,5,5.6,2,1,3,5.0,1,1,0
31.96,568712.4,0.596,1.421,495,0.25,0.97,29.7,21.99,8.2,27.0,63.0,0.6,3,4,2,18.9,3,1,1,4.5,1,1,2
39.92,366402.7,0.549,1.396,995,0.34,1.5,35.4,23.82,19.1,25.5,61.8,0.6,2,2,5,11.2,3,0,1,4.9,1,1,0
45.34,647145.9,0.562,1.419,495,-1.04,1.29,25.0,26.34,10.2,28.4,50.7,5.9,3,4,2,21.6,3,1,1,4.3,1,1,2
46.62,588081.4,0.629,1.413,995,-2.57,1.53,30.2,28.35,8.1,21.4,60.1,2.9,3,4,2,3.9,2,1,1,5.0,1,1,2
39.92,400612.6,0.632,1.454,495,0.51,0.62,85.2,24.53,28.8,29.5,65.4,4.0,1,1,4,22.5,1,1,2,3.9,1,1,0
37.91,411696.7,0.621,1.399,495,-0.14,1.85,40.3,20.85,45.7,20.2,55.6,1.8,1,1,4,6.6,3,1,1,5.0,1,1,0
42.65,418918.0,0.628,1.407,495,0.21,0.14,22.8,20.41,55.0,23.2,57.9,0.2,1,1,3,1.9,3,1,1,5.0,1,1,1
37.42,606384.1,0.572,1.422,245,0.44,0.46,77.0,27.98,45.9,19.8,49.7,8.5,2,3,3,22.2,2,1,1,5.0,1,1,0
35.11,447765.6,0.569,1.413,495,-1.62,1.41,27.9,32.57,50.0,23.8,49.0,0.3,2,2,3,37.6,1,1,2,5.0,1,1,0
42.61,604046.9,0.62,1.383,495,0.25,0.77,78.3,20.19,17.3,19.9,56.2,1.7,3,4,3,6.8,2,1,2,5.0,1,1,1
39.69,472159.6,0.649,1.426,245,0.28,0.96,105.9,35.19,7.5,24.9,45.9,2.8,3,5,3,50.8,3,1,2,5.0,1,0,2
27.93,542761.9,0.625,1.449,245,-1.28,1.16,103.9,15.6,26.6,22.0,50.1,0.1,1,1,4,23.5,2,1,2,5.0,1,0,2
37.23,511557.6,0.585,1.395,495,0.89,0.96,119.8,28.35,50.3,21.5,59.2,3.0,2,4,3,3.1,3,1,1,5.0,1,1,0
33.54,824974.0,0.594,1.433,995,1.61,0.89,84.7,25.62,9.5,18.8,51.8,0.1,2,4,1,2.2,3,1,2,5.0,1,1,2
37.32,381408.4,0.611,1.419,495,-1.26,0.65,68.8,29.33,6.1,22.3,66.6,13.3,2,2,3,4.3,3,1,2,3.4,1,1,0
38.79,527006.5,0.607,1.424,995,-2.01,0.33,68.6,25.67,7.6,28.6,64.8,2.2,1,1,2,1.7,2,1,1,4.6,1,1,1
35.02,408348.6,0.621,1.356,495,-1.51,1.65,30.9,17.06,14.5,17.4,51.4,0.3,2,2,2,5.6,2,1,1,5.0,1,0,2
37.52,378404.2,0.639,1.394,995,0.76,1.68,44.1,20.76,78.4,21.1,60.8,3.6,3,5,3,35.4,3,1,1,5.0,1,1,0
37.81,274841.2,0.647,1.428,495,0.05,0.58,95.9,30.2,5.9,21.4,48.3,0.3,2,2,5,7.3,2,1,2,4.9,1,1,0
39.21,694613.4,0.615,1.396,245,1.22,0.78,81.2,24.64,11.8,22.7,46.0,2.7,2,2,4,0.3,2,1,2,4.9,1,1,0
40.05,409970.5,0.58,1.41,995,-0.32,1.07,65.6,29.64,6.4,23.6,59.6,0.7,3,4,1,2.6,3,1,2,5.0,1,1,2
39.92,351404.5,0.579,1.386,495,-0.95,0.49,40.0,26.33,6.7,24.4,42.1,4.0,2,3,2,31.9,2,1,2,5.0,1,1,1
39.14,773730.2,0.645,1.427,495,2.3,0.76,83.9,19.89,6.4,23.0,49.7,0.6,3,4,4,6.5,1,1,2,5.0,1,1,0
34.25,402445.1,0.605,1.406,245,-0.44,0.44,53.1,20.84,50.3,22.2,73.1,15.4,2,3,4,12.2,2,1,2,3.0,0,1,1
36.21,529066.4,0.617,1.429,995,2.66,1.97,58.5,20.47,33.9,27.1,53.6,2.1,1,2,3,19.2,2,1,1,3.8,1,1,0
41.0,532162.2,0.604,1.437,995,0.24,0.99,41.2,26.66,41.2,20.1,64.8,1.3,2,3,2,1.5,3,1,1,5.0,1,1,1
37.18,775660.4,0.617,1.408,995,-0.81,1.89,65.4,24.14,9.0,22.1,54.6,2.6,1,2,4,9.1,3,1,2,4.2,1,1,0
33.11,386661.0,0.65,1.479,245,-0.64,1.41,67.7,34.46,61.8,23.6,50.6,1.8,3,5,4,1.0,2,1,1,5.0,1,1,1
36.42,538959.2,0.576,1.416,995,0.31,1.17,98.2,25.2,13.1,24.3,57.2,4.7,2,3,4,3.1,2,1,3,4.5,1,1,0
37.93,534922.0,0.63,1.424,995,1.74,1.28,36.9,33.8,9.9,25.2,39.4,10.8,3,3,3,0.4,2,1,2,4.9,1,1,0
37.85,405734.6,0.564,1.426,495,0.9,1.21,45.8,27.61,26.9,24.3,55.2,0.1,1,1,3,16.9,3,1,1,5.0,1,1,0
34.36,439158.1,0.63,1.396,495,-0.17,0.71,61.2,31.26,23.5,22.3,55.1,7.7,1,3,1,14.7,2,1,2,5.0,1,1,1
37.94,420515.7,0.595,1.392,245,2.84,1.37,68.6,23.15,35.1,23.5,49.3,4.3,2,2,3,0.2,1,1,1,4.9,1,1,0
42.87,713719.1,0.616,1.439,995,-1.39,1.58,96.1,23.66,9.2,23.8,65.5,2.0,1,1,4,0.9,2,1,3,4.3,1,1,1
46.62,616217.6,0.625,1.424,495,1.41,0.22,98.8,25.13,16.4,25.7,65.6,0.0,2,4,2,32.0,2,1,3,3.7,1,1,2
32.91,696642.5,0.564,1.426,245,2.15,0.87,28.1,27.27,20.7,20.7,50.6,2.1,2,3,4,6.6,1,1,2,4.8,1,1,0
37.66,457547.1,0.623,1.379,995,0.64,1.01,32.9,24.59,35.3,19.0,83.2,5.2,2,2,3,26.5,1,0,1,3.4,0,1,1
38.34,392955.2,0.602,1.393,245,-0.91,0.35,54.6,29.73,38.7,21.9,46.1,2.0,1,1,4,3.9,2,1,3,5.0,1,1,0
27.04,424124.4,0.606,1.423,995,-2.1,0.41,96.2,22.95,36.5,25.1,65.8,0.8,1,3,3,9.0,2,1,1,4.8,1,1,1
36.01,606090.7,0.614,1.417,495,0.06,0.65,78.2,22.13,24.3,20.7,40.4,1.2,3,3,1,35.7,1,1,1,5.0,1,1,1
37.69,562490.2,0.564,1.449,995,0.4,1.16,35.0,16.57,14.0,26.9,55.7,0.5,2,2,2,12.5,3,1,1,4.7,1,0,2
35.97,419147.0,0.614,1.426,995,0.55,0.66,27.7,34.96,19.4,27.9,54.3,1.6,3,4,3,20.5,3,1,2,4.5,1,1,0
37.82,356685.5,0.631,1.427,995,-0.47,0.54,51.7,29.31,111.3,24.8,59.2,0.4,1,1,3,7.1,3,1,2,4.2,1,1,0
37.01,559293.1,0.566,1.397,995,-1.95,1.06,45.3,24.94,14.7,17.9,47.8,1.8,2,4,4,5.7,1,1,2,4.9,1,1,0
34.77,701806.1,0.6,1.414,245,-0.48,1.9,44.1,12.93,26.0,24.3,47.0,1.5,3,4,4,4.6,2,1,2,4.8,1,0,2
35.17,344901.2,0.557,1.378,995,-1.96,1.27,53.7,26.51,24.9,28.6,74.7,3.5,1,1,4,5.5,2,1,1,3.9,0,1,0
35.95,541248.4,0.64,1.4,245,3.42,1.22,91.7,25.45,32.5,16.0,56.5,1.3,2,2,4,1.1,2,0,2,4.4,1,1,0
37.19,657009.4,0.655,1.42,995,-1.1,1.89,100.5,19.13,46.2,24.0,40.1,6.4,2,3,2,5.5,2,1,1,5.0,1,1,2
39.63,576280.0,0.568,1.407,995,-2.2,0.31,87.8,28.23,34.7,19.7,46.7,2.6,1,1,3,26.5,1,1,1,5.0,1,1,0
41.53,296376.4,0.556,1.413,245,1.82,0.83,90.0,18.47,21.5,28.7,55.8,1.9,1,1,3,0.7,2,1,1,5.0,1,1,0
40.83,407109.5,0.586,1.435,495,-0.33,1.18,116.2,20.6,23.9,29.0,58.4,6.2,2,4,5,7.0,1,1,2,4.8,1,1,0
39.78,660568.7,0.639,1.41,495,0.34,1.63,95.2,17.73,19.5,25.2,64.2,4.4,2,4,4,8.6,3,1,3,5.0,1,0,2
42.22,346103.4,0.576,1.469,245,0.64,1.85,75.7,12.02,5.9,26.2,51.5,3.1,2,3,4,2.0,2,1,2,4.5,1,0,2
33.56,850660.9,0.611,1.399,995,-2.92,1.87,42.8,25.45,13.2,22.8,57.1,3.1,1,1,4,24.8,2,1,2,4.3,1,1,0
44.16,397187.2,0.558,1.437,495,-0.26,1.31,41.3,28.81,26.6,19.2,34.7,7.2,1,2,4,11.7,2,1,2,4.8,1,1,1
32.21,303084.3,0.606,1.406,995,0.15,1.48,50.3,30.95,25.5,25.1,52.2,0.5,1,1,4,13.8,3,1,1,4.9,1,1,0
29.3,860012.6,0.576,1.428,245,-0.15,1.29,81.1,21.75,11.8,18.2,54.1,1.5,1,1,3,1.4,2,0,2,4.4,1,1,1
46.06,587476.7,0.639,1.407,245,-0.13,0.14,113.3,24.18,10.4,17.3,60.5,0.8,1,1,4,35.6,2,1,2,4.4,1,1,1
37.59,413245.6,0.59,1.399,495,0.15,1.85,113.2,25.71,6.5,20.1,67.9,2.3,3,5,3,9.9,3,0,1,4.3,1,1,1
43.88,358073.4,0.626,1.43,495,0.8,1.14,79.7,19.31,5.0,23.6,53.9,1.0,2,2,2,2.3,3,1,3,4.4,1,1,2
32.3,607490.7,0.593,1.411,995,-3.55,1.59,76.4,22.56,46.7,22.0,58.4,2.2,1,2,2,13.0,2,0,2,5.0,1,1,0
32.93,554438.6,0.568,1.418,495,1.88,1.32,113.7,21.38,43.2,25.7,62.6,2.9,2,3,3,4.3,2,1,2,4.5,1,1,0
35.88,636822.7,0.592,1.407,245,2.62,0.44,56.6,21.91,10.3,23.6,58.1,1.5,2,3,4,20.2,1,1,1,4.4,1,1,0
50.0,523919.6,0.612,1.377,245,2.28,0.45,33.9,20.85,10.1,18.6,43.9,1.4,1,1,3,5.1,1,1,2,5.0,1,1,1
40.46,531874.8,0.598,1.428,245,-0.29,1.71,61.7,27.62,26.1,23.5,64.6,1.0,1,2,2,1.2,3,1,2,4.5,1,1,0
39.23,506951.9,0.566,1.416,995,2.0,1.25,23.4,28.14,7.3,27.3,46.0,2.6,1,2,4,21.8,2,1,1,4.9,1,1,0
40.33,646357.0,0.558,1.435,495,-1.42,0.17,30.2,23.98,6.6,21.6,56.4,2.8,1,1,4,3.6,1,1,1,4.5,1,1,0
38.48,364904.8,0.569,1.404,995,1.45,0.43,93.3,17.62,10.5,29.5,53.4,2.4,2,2,5,6.1,2,1,1,4.2,1,0,2
40.5,513955.1,0.556,1.427,995,1.17,1.97,110.7,26.26,33.0,25.9,77.6,2.5,3,3,4,3.2,1,1,1,5.0,0,1,0
43.57,364415.9,0.588,1.438,495,-2.96,0.59,119.1,18.24,30.0,22.9,52.0,2.5,1,1,3,12.7,2,1,2,5.0,1,1,1
46.58,515490.1,0.638,1.405,245,-0.3,0.13,113.3,28.23,10.4,19.5,56.4,0.5,1,1,5,14.6,3,1,1,5.0,1,1,1
38.43,391415.3,0.603,1.449,495,-2.1,1.61,88.9,18.0,56.9,23.8,49.6,0.3,1,1,4,11.3,1,1,1,4.6,1,0,2
37.92,259599.5,0.605,1.459,495,-1.71,1.8,75.9,25.26,14.3,22.4,64.8,8.4,3,4,4,0.2,1,1,1,5.0,1,1,0
35.84,417716.7,0.593,1.405,495,-3.62,1.1,106.0,17.88,20.0,24.3,53.5,0.2,2,2,3,14.7,2,1,1,3.9,1,0,2
38.85,445136.9,0.608,1.417,995,-0.68,1.46,73.4,27.5,30.8,23.0,45.6,5.1,2,4,2,12.6,3,1,1,5.0,1,1,1
37.17,558265.1,0.549,1.418,495,0.12,1.33,45.3,29.58,8.0,20.6,47.4,6.0,3,5,4,10.3,1,1,1,4.6,1,1,0
38.67,494727.8,0.558,1.41,245,-0.16,0.45,36.1,17.25,35.3,19.1,66.3,0.5,1,1,2,1.4,2,1,2,4.3,1,0,2
34.93,542907.1,0.591,1.423,495,-0.55,0.69,46.2,27.58,9.2,24.3,57.5,4.6,2,2,4,2.7,1,0,1,4.8,1,1,1
37.41,766174.3,0.588,1.408,245,-0.29,0.93,56.0,21.29,34.3,25.5,48.7,1.8,1,2,3,21.8,2,1,2,4.4,1,1,0
30.99,499181.1,0.617,1.417,245,1.65,1.97,53.5,26.88,11.6,25.1,48.4,0.5,1,1,3,5.5,1,1,3,5.0,1,1,0
34.14,512781.6,0.595,1.42,245,-0.32,1.41,47.7,32.52,20.2,24.3,61.1,1.0,1,2,4,1.5,3,1,1,5.0,1,1,0
37.02,1261924.7,0.579,1.379,995,-0.4,1.37,106.7,22.31,11.2,22.7,44.8,3.9,1,1,1,6.2,3,1,2,5.0,1,1,1
37.67,589012.5,0.67,1.428,995,2.01,0.76,98.4,21.03,40.1,24.3,60.2,1.1,2,3,3,29.0,2,1,2,5.0,1,1,1
